Cluster	Protein	S320_1G_1_sorted	S320_1G_3_sorted	S320_1G_4_sorted	S320_1G_5_sorted	S320T_4G_2_sorted	S320T_4G_3_sorted	S320T_4G_5_sorted	SC_1G_2_sorted	SC_1G_3_sorted	SC_1G_5_sorted	SC_4G_1_sorted	SC_4G_2_sorted	SC_4G_3_sorted
Cluster-58948.0	KAA0187650.1	6	19	1	30	3	1	6	0	1	1	7	2	1
Cluster-58949.0	XP_037790432.1	7	14	8	9	6	9	5	13	13	12	19	4	29
Cluster-58950.1	KPJ09532.1	0	0	1	0	2	0	0	0	2	0	1	2	0
Cluster-58965.0	XP_018015524.1	20	28	44	34	29	31	20	17	34	35	31	27	39
Cluster-58971.0	KAF2367550.1	15	26	17	49	45	31	24	35	29	31	25	9	31
Cluster-58984.0	XP_040067007.1	7	0	0	0	2	0	2	2	5	5	1	7	3
Cluster-58986.0	XP_018027572.1	23	27	30	18	36	22	64	21	32	25	19	8	91
Cluster-58997.0	GIY33550.1	12	2	2	0	0	0	0	4	0	0	2	0	3
Cluster-59001.0	GFQ77039.1	1	1	1	4	3	4	0	6	5	2	1	4	0
Cluster-59009.0	QHA25243.1	9	12	14	3	58	2	135	21	10	15	23	24	12
Cluster-59009.1	QHA25243.1	6	10	7	5	30	0	61	7	6	21	13	8	10
Cluster-59015.0	AVN99027.1	2	22	11	10	2	11	0	22	14	20	26	13	30
Cluster-59016.0	XP_054714802.1	3	0	0	0	0	0	0	1	3	2	3	4	2
Cluster-59017.0	KFM77814.1	4	2	2	1	6	0	0	0	1	0	3	0	0
Cluster-59019.0	GBM74675.1	2	0	0	0	2	1	1	0	7	2	0	3	3
Cluster-59021.0	XP_018014091.2	1	1	4	0	0	0	0	0	0	0	9	1	7
Cluster-59025.1	XP_011493172.2	0	1	4	1	1	2	1	2	0	0	1	0	0
Cluster-59028.0	KAF2361949.1	3	2	7	2	0	0	4	8	0	0	2	0	0
Cluster-59034.1	XP_023727053.1	0	0	3	5	3	8	1	8	4	3	2	5	2
Cluster-59034.2	XP_046681397.1	5	0	2	2	2	2	2	11	3	2	0	1	2
Cluster-59040.0	KAF2355833.1	6	47	25	45	32	38	32	75	51	38	30	31	62
Cluster-59051.0	KAF2345571.1	14	1	0	1	1	0	0	3	1	3	0	5	2
Cluster-59051.1	KAF2345039.1	0	3	3	2	1	0	0	0	0	8	1	3	2
Cluster-59055.0	KAF2358360.1	1	6	1	7	8	3	4	7	8	3	6	3	15
Cluster-59055.1	KAF2358360.1	5	14	4	23	8	11	4	4	7	8	5	17	7
Cluster-59055.2	KAF2358360.1	4	5	5	8	17	7	4	10	8	4	6	6	3
Cluster-59067.0	KAA0201809.1	5	3	4	0	2	4	1	7	11	13	4	2	28
Cluster-59067.1	EEC15508.1	1	1	0	0	0	0	0	0	0	2	4	0	0
Cluster-59067.2	CAH2217567.1	0	0	3	0	0	0	0	2	3	2	1	0	6
Cluster-59079.0	KAF2360888.1	3	2	102	0	3	1	3	1	0	0	1	0	9
Cluster-59083.0	XP_040568591.1	5	19	3	49	5	4	3	0	1	1	6	3	3
Cluster-59083.1	KAK0161993.1	8	24	0	78	10	5	0	0	0	1	4	4	3
Cluster-59091.0	XP_037789728.1	39	57	32	68	47	39	37	33	51	52	31	44	45
Cluster-59092.0	RZF46066.1	9	31	1	65	10	6	5	1	1	2	8	8	6
Cluster-59098.0	XP_018027113.2	6	12	0	4	2	6	5	11	10	3	6	8	13
Cluster-59099.0	XP_018020342.1	44	72	51	40	39	37	67	34	67	45	39	84	52
Cluster-59099.1	XP_037788134.1	7	1	0	2	2	0	5	2	6	3	1	0	3
Cluster-59099.2	XP_018014529.1	0	2	4	9	2	3	4	8	5	12	2	15	10
Cluster-59100.1	KAI5720849.1	2	0	2	0	0	2	0	5	1	1	0	0	3
Cluster-59103.0	XP_018024607.1	5	11	21	7	11	2	3	12	16	7	7	19	20
Cluster-59105.0	ROT69435.1	28	52	35	56	65	121	68	27	48	53	26	34	107
Cluster-59106.0	EZA53153.1	43	98	149	169	1	5	0	2	5	1	84	80	9
Cluster-59106.0	RXG72172.1	43	98	149	169	1	5	0	2	5	1	84	80	9
Cluster-59107.0	XP_053993585.1	5	35	0	38	16	0	10	2	2	0	4	4	2
Cluster-59111.0	PNF29045.1	2	0	1	0	0	3	0	2	5	0	1	3	1
Cluster-59111.0	EEC14540.1	2	0	1	0	0	3	0	2	5	0	1	3	1
Cluster-59111.1	GFT54560.1	3	8	1	3	7	7	4	12	8	4	9	5	4
Cluster-59111.1	PNF29045.1	3	8	1	3	7	7	4	12	8	4	9	5	4
Cluster-59111.2	CAD7627396.1	12	9	18	11	26	25	11	21	19	10	21	9	8
Cluster-59112.0	XP_053644452.1	9	9	43	10	13	0	6	24	17	17	26	10	14
Cluster-59123.0	KAF2348583.1	2	0	0	0	3	0	1	0	3	1	1	1	0
Cluster-59124.0	XP_018014755.1	2	0	11	5	3	8	11	9	4	7	5	1	13
Cluster-59133.0	KAG0729227.1	5	7	28	1	3	0	2	2	3	4	0	0	0
Cluster-59134.1	XP_050740603.1	1	5	0	0	3	2	3	3	5	1	3	2	2
Cluster-59142.0	ROT68406.1	4	4	9	4	7	7	26	9	17	3	14	6	4
Cluster-59143.0	KAF2355270.1	7	6	2	5	2	1	2	3	2	1	4	8	3
Cluster-59145.0	XP_018009297.1	19	56	38	51	74	58	85	68	92	75	61	33	79
Cluster-59160.0	XP_047736890.1	9	114	24	70	16	18	50	15	18	16	20	33	21
Cluster-59168.0	KAG0714061.1	51	34	43	30	73	72	103	72	99	68	41	25	92
Cluster-59173.1	KAF2360438.1	4	0	1	8	2	6	5	10	8	4	14	6	11
Cluster-59173.2	XP_047738864.1	134	151	90	156	205	173	163	188	244	166	187	167	242
Cluster-59173.3	EFX89354.1	1	0	0	0	0	0	0	0	0	2	4	0	0
Cluster-59173.4	XP_023237935.1	1	0	0	2	0	0	1	6	5	3	2	4	4
Cluster-59173.4	CAD7223495.1	1	0	0	2	0	0	1	6	5	3	2	4	4
Cluster-59180.2	KAA0200982.1	441	689	644	515	451	161	431	1534	1768	1300	704	827	1422
Cluster-59180.8	KAA0200982.1	460	628	436	520	343	142	345	1397	1746	1106	716	747	1427
Cluster-59180.12	KAA0200982.1	397	651	470	464	241	166	259	1185	1197	830	693	559	1353
Cluster-59180.13	KAA0200982.1	381	618	508	363	340	182	334	1114	1056	637	780	488	1169
Cluster-59181.1	XP_055388951.1	6	81	4	135	16	6	27	3	1	5	9	3	1
Cluster-59181.2	XP_055388951.1	7	43	3	72	21	4	20	1	0	4	7	0	6
Cluster-59183.0	XP_011689333.1	6	3	6	0	3	0	0	2	10	9	8	3	17
Cluster-59203.0	KAF2360917.1	18	33	15	35	50	26	33	23	23	4	39	28	58
Cluster-59206.0	XP_027203901.1	2	5	0	15	0	0	1	0	0	0	2	0	1
Cluster-59215.0	XP_047735772.1	4	6	12	2	4	6	5	3	7	4	8	3	1
Cluster-59218.0	XP_037795530.1	23	23	23	25	32	29	41	33	21	25	24	19	33
Cluster-59219.0	KAF2356293.1	1	2	0	0	0	0	0	1	0	1	3	0	3
Cluster-59219.1	KAF2356165.1	8	1	1	0	2	1	0	3	3	3	3	4	9
Cluster-59219.2	XP_037793829.1	3	0	0	0	1	0	0	2	2	0	0	2	11
Cluster-59223.0	XP_043192782.1	2	4	1	18	0	0	2	1	1	1	1	1	1
Cluster-59223.1	XP_043192782.1	0	10	0	12	0	0	1	1	3	2	0	0	0
Cluster-59224.1	ODM97052.1	2	8	0	11	1	4	2	0	5	6	3	1	0
Cluster-59230.0	ROT61226.1	11	6	1	3	3	0	0	7	13	13	16	7	4
Cluster-59240.0	XP_055388739.1	15	103	0	176	21	9	19	5	3	11	17	4	2
Cluster-59241.0	XP_018008696.2	1	0	3	1	0	0	5	11	5	0	3	0	3
Cluster-59245.0	XP_013789944.1	4	24	5	38	10	11	14	3	0	2	3	5	3
Cluster-59247.0	XP_018021955.1	19	22	32	28	42	37	38	22	35	28	19	38	37
Cluster-59252.0	KAF2356947.1	7	12	14	11	9	2	14	9	9	12	11	2	18
Cluster-59255.0	CAI6376506.1	1	0	4	3	3	3	1	0	0	5	1	3	0
Cluster-59259.0	XP_002432766.1	2	5	0	4	0	3	0	0	1	0	2	15	4
Cluster-59260.0	GFS65371.1	9	9	6	13	5	7	4	9	7	7	9	6	5
Cluster-59260.1	KAE8749802.1	20	5	14	13	25	16	4	17	14	13	10	11	8
Cluster-59268.2	KAF2357119.1	4	4	1	1	3	0	1	4	14	7	8	5	9
Cluster-59269.0	XP_045598477.1	4	5	13	10	9	0	1	21	18	9	25	5	19
Cluster-59269.1	XP_050697704.1	1	3	5	0	3	0	0	7	10	3	2	0	7
Cluster-59270.0	KAF2352752.1	5	2	0	2	0	0	1	4	4	1	2	0	14
Cluster-59272.0	XP_018017570.1	3	1	0	1	4	2	3	1	2	11	10	7	0
Cluster-59277.0	XP_045116536.1	2	7	4	0	2	4	1	4	3	1	4	4	14
Cluster-59299.0	KAF2357468.1	1	3	15	0	0	0	0	0	0	0	0	0	2
Cluster-59299.1	XP_047740069.1	1	0	5	0	0	0	0	0	0	0	0	0	0
Cluster-59299.2	KAF2357468.1	1	1	13	0	0	0	0	0	0	0	0	0	1
Cluster-59299.3	XP_047740069.1	23	22	87	0	0	0	0	0	4	0	1	0	34
Cluster-59299.4	KAF2357468.1	1	4	39	0	0	0	0	0	3	0	0	0	7
Cluster-59318.0	KAI5642365.1	1	2	4	0	2	6	0	0	6	0	7	3	1
Cluster-59321.0	XP_018016490.1	15	19	5	16	13	13	12	13	36	38	13	6	36
Cluster-59333.1	XP_047736322.1	1	1	0	0	1	1	1	6	7	8	1	4	3
Cluster-59341.0	GBO19052.1	3	2	5	0	0	0	0	8	4	1	4	1	6
Cluster-59342.0	KAJ9591428.1	1	1	1	0	4	2	0	3	8	5	1	2	8
Cluster-59345.0	XP_053991993.1	4	30	0	42	5	7	7	4	2	0	8	13	5
Cluster-59345.1	XP_053991993.1	1	9	0	30	18	2	11	0	1	3	3	3	1
Cluster-59347.0	ATY50675.1	4	54	5	48	0	1	0	0	2	5	8	6	2
Cluster-59347.0	KNC26342.1	4	54	5	48	0	1	0	0	2	5	8	6	2
Cluster-59351.1	XP_018006598.1	1	1	11	5	1	0	0	2	2	0	0	0	2
Cluster-59352.0	KAF2357713.1	2	0	4	7	2	0	5	1	3	6	3	3	8
Cluster-59360.0	XP_013105699.1	17	56	9	95	5	7	4	1	1	3	12	11	3
Cluster-59362.0	RZF45746.1	12	24	2	58	0	5	6	2	0	1	1	6	3
Cluster-59369.0	KAF2348238.1	12	32	55	7	21	10	9	10	42	7	12	11	24
Cluster-59389.0	XP_042233478.1	69	101	59	61	99	34	98	71	143	129	62	41	73
Cluster-59403.0	XP_053644687.1	3	1	3	2	0	0	2	0	0	1	2	0	9
Cluster-59411.0	XP_053637025.1	26	53	35	56	31	25	13	20	35	14	38	58	25
Cluster-59413.0	XP_018011636.1	5	6	4	2	1	0	11	14	6	0	7	3	12
Cluster-59419.0	KAF2354134.1	2	10	2	0	0	0	2	4	4	5	3	1	10
Cluster-59424.0	GIY96132.1	9	35	3	49	12	5	15	1	1	3	8	2	1
Cluster-59433.0	KAF2355528.1	14	4	7	1	2	3	5	12	10	2	18	5	32
Cluster-59433.1	EDW33276.1	1	0	1	0	0	0	0	0	2	4	3	3	3
Cluster-59436.0	ROT71624.1	1	0	2	0	1	1	0	5	7	1	8	5	3
Cluster-59442.0	XP_018008621.1	8	7	57	6	13	6	7	7	14	23	5	7	33
Cluster-59447.0	QCL11226.1	3	2	8	1	15	0	31	4	2	14	8	5	6
Cluster-59451.0	KAF2359257.1	5	1	4	0	0	0	2	3	3	3	6	4	22
Cluster-59451.1	KAA0199805.1	2	0	0	0	0	0	0	4	1	2	8	2	4
Cluster-59454.0	KAF2361830.1	283	553	596	435	326	442	367	252	530	211	438	358	445
Cluster-59459.0	KAF2360127.1	3	0	0	0	0	1	0	0	3	5	0	1	0
Cluster-59461.0	CAG4647988.1	14	72	11	106	12	12	20	2	6	4	17	6	5
Cluster-59464.1	KAG7163895.1	1	0	0	0	0	0	0	0	10	0	1	0	0
Cluster-59468.1	KAF2366727.1	23	39	27	38	37	60	18	25	34	47	24	34	27
Cluster-59471.0	ALS05280.1	1	5	0	1	3	7	0	1	2	0	8	15	8
Cluster-59473.0	KAF2343768.1	5	9	7	2	3	0	5	6	9	0	2	8	2
Cluster-59476.0	XP_018006980.1	8	4	2	0	1	2	0	3	1	2	6	3	1
Cluster-59486.0	XP_018025536.1	13	44	36	60	59	84	63	40	64	69	33	45	38
Cluster-59494.0	XP_047736691.1	7	0	17	0	1	0	13	3	0	1	0	3	0
Cluster-59509.0	KAJ8979050.1	6	8	14	5	6	12	1	10	11	2	9	3	8
Cluster-59509.1	VEN34959.1	12	13	7	11	26	15	3	21	12	9	14	12	9
Cluster-59511.0	XP_032683834.1	2	5	4	11	7	15	3	6	9	6	10	10	5
Cluster-59513.0	KAG0440154.1	3	14	1	35	2	0	3	1	0	3	2	4	0
Cluster-59513.1	KAG0440154.1	1	7	0	30	6	1	3	0	1	3	1	0	2
Cluster-59522.0	KAF2352247.1	11	6	8	1	4	1	0	16	12	2	12	4	21
Cluster-59525.1	RZC38986.1	8	7	6	3	9	5	8	6	9	10	3	6	3
Cluster-59526.0	XP_029157062.1	3	2	8	3	2	10	1	2	4	2	13	1	1
Cluster-59539.1	KAF2362567.1	8	6	45	2	0	0	5	2	12	3	2	4	7
Cluster-59539.2	XP_042862644.1	6	5	62	2	1	0	8	0	21	5	1	4	10
Cluster-59542.0	GFQ65639.1	13	41	0	80	9	11	21	0	3	8	7	3	1
Cluster-59543.0	CAG4643072.1	10	38	1	68	11	1	8	2	2	5	5	3	8
Cluster-59545.0	CAH4035701.1	2	0	0	7	0	0	4	1	0	2	0	0	0
Cluster-59546.0	RWS25397.1	2	33	0	66	18	5	29	0	8	6	11	3	4
Cluster-59546.1	RWS25397.1	4	18	0	30	2	3	1	1	1	1	6	1	0
Cluster-59546.2	XP_023209979.1	7	22	0	56	10	3	11	2	0	1	6	10	2
Cluster-59553.0	GFU32242.1	5	2	2	0	5	2	1	4	2	3	0	3	2
Cluster-59553.1	XP_023231500.1	9	1	11	2	10	5	3	6	6	5	5	6	0
Cluster-59554.0	XP_050710603.1	16	23	12	26	33	13	23	23	10	27	34	8	72
Cluster-59563.0	XP_018023641.1	77	152	129	216	187	307	234	82	95	107	138	111	175
Cluster-59565.0	ODM95917.1	1	5	6	2	1	4	11	5	3	4	14	4	10
Cluster-59572.0	KAA0192455.1	4	8	1	4	1	12	2	4	5	7	13	3	13
Cluster-59572.0	KAF2348713.1	4	8	1	4	1	12	2	4	5	7	13	3	13
Cluster-59572.1	KAF2348713.1	1	0	0	0	0	2	0	5	0	0	2	1	0
Cluster-59576.0	XP_047738128.1	21	32	73	9	25	2	50	25	51	3	26	24	59
Cluster-59577.0	KAF2365256.1	19	0	1	0	1	0	0	3	6	4	9	2	10
Cluster-59578.0	GFR00248.1	3	14	1	23	4	0	6	1	3	0	6	4	2
Cluster-59581.0	XP_046865726.1	11	8	29	14	19	16	10	13	7	9	4	14	8
Cluster-59582.0	KAF3430004.1	2	2	1	0	3	0	2	1	3	2	2	0	13
Cluster-59589.0	XP_027196303.1	16	21	39	25	69	33	12	14	40	22	33	17	14
Cluster-59591.0	KAF2365484.1	8	7	6	0	4	7	14	2	5	8	11	3	5
Cluster-59599.2	XP_018010620.1	1	2	3	1	3	3	2	7	6	0	3	0	10
Cluster-59621.0	KAA0183292.1	338	608	377	654	607	937	938	394	461	417	557	430	655
Cluster-59621.1	KAF2369024.1	444	808	486	749	905	1254	1373	651	681	510	978	482	1205
Cluster-59621.1	CAH0724939.1	444	808	486	749	905	1254	1373	651	681	510	978	482	1205
Cluster-59631.0	XP_045588810.1	17	7	2	3	15	39	5	48	14	9	84	20	33
Cluster-59633.0	XP_050293307.1	17	5	6	11	26	10	15	37	12	6	12	15	12
Cluster-59638.0	RXG60519.1	4	1	1	0	2	1	0	1	3	0	1	1	2
Cluster-59638.1	CAD7206584.1	1	0	0	0	0	1	1	1	0	2	1	1	1
Cluster-59645.0	GBM82046.1	1	0	0	1	0	0	0	7	2	0	1	0	2
Cluster-59651.0	GBN53484.1	11	35	2	43	1	8	9	3	2	1	6	2	1
Cluster-59659.0	GFR18692.1	2	1	3	1	6	3	5	5	3	1	9	0	10
Cluster-59664.0	KAB7503229.1	1	5	2	3	0	1	7	2	10	2	0	1	1
Cluster-59664.1	KAB7503229.1	0	8	2	1	1	1	6	1	10	0	1	0	1
Cluster-59670.0	KAI1308694.1	3	19	1	40	6	1	19	0	0	4	10	4	1
Cluster-59670.1	CAD7228457.1	14	88	2	153	9	12	8	3	4	4	5	10	5
Cluster-59672.0	XP_042862203.1	1	2	0	0	0	10	0	2	1	3	8	2	3
Cluster-59682.0	GFU38148.1	2	0	0	0	0	0	0	0	0	1	2	9	0
Cluster-59683.0	XP_053992710.1	19	60	12	97	8	9	23	2	1	8	13	8	5
Cluster-59685.0	XP_037559067.1	3	22	0	36	5	3	3	1	0	0	1	3	2
Cluster-59694.0	CAH7733731.1	1	1	3	7	1	1	0	1	1	0	3	1	1
Cluster-59694.1	GIY15560.1	1	1	1	0	0	1	0	7	0	0	0	0	2
Cluster-59698.0	KAG8310714.1	8	0	8	5	0	0	0	2	1	3	4	0	3
Cluster-59703.0	CAD7442234.1	3	0	0	0	0	0	2	0	0	1	6	3	1
Cluster-59704.0	XP_042894574.1	20	33	31	34	0	2	0	1	3	1	22	41	8
Cluster-59710.1	CAG9112155.1	0	0	4	0	4	0	3	5	7	1	2	3	2
Cluster-59711.0	CAD7464535.1	1	0	2	7	3	3	0	0	1	0	3	0	0
Cluster-59712.0	CAD7268402.1	6	10	18	10	1	2	14	18	13	8	11	10	11
Cluster-59714.1	XP_018020211.1	4	5	4	0	2	15	2	18	11	11	14	12	28
Cluster-59715.0	XP_053634561.1	4	0	0	0	0	0	0	6	1	4	1	1	1
Cluster-59726.0	XP_018006504.1	30	19	15	22	32	46	39	24	20	26	38	14	52
Cluster-59728.1	KAJ8732904.1	2	2	11	0	0	0	0	1	1	4	0	0	1
Cluster-59732.0	KAF2364297.1	28	27	20	41	43	59	48	39	44	23	47	35	36
Cluster-59733.0	KAF2344129.1	2	0	8	6	1	6	0	0	6	0	1	2	1
Cluster-59733.1	KAF2349777.1	4	4	10	8	14	4	2	11	9	4	1	5	6
Cluster-59739.0	AJG05399.1	2	2	1	0	0	2	0	1	0	2	2	1	0
Cluster-59740.0	RXG60408.1	31	60	16	45	98	7	178	49	55	36	48	46	141
Cluster-59741.0	KAB7497241.1	1	1	1	0	2	1	0	0	1	0	4	2	4
Cluster-59755.0	XP_053656876.1	2	0	2	1	3	0	2	7	4	1	0	0	0
Cluster-59755.1	KAB7498410.1	0	0	0	0	0	0	2	6	0	1	1	0	3
Cluster-59756.0	KAG0715074.1	3	6	2	2	2	5	4	5	1	3	1	2	2
Cluster-59756.2	XP_027232484.1	0	3	1	4	9	13	4	8	0	3	13	4	8
Cluster-59762.0	XP_018009262.1	1	4	3	2	0	1	2	3	1	4	1	0	6
Cluster-59762.1	KAF2368476.1	0	0	0	2	0	1	0	3	2	0	5	0	1
Cluster-59765.0	XP_050480637.1	14	35	0	54	6	11	10	6	2	4	4	6	8
Cluster-59770.0	XP_047741745.1	11	5	1	1	2	0	3	1	3	3	14	4	11
Cluster-59772.0	KAF2365401.1	74	85	115	88	112	75	107	139	163	132	139	85	202
Cluster-59775.0	WP_115388174.1	4	12	5	0	3	5	1	6	4	2	1	1	3
Cluster-59775.1	WP_115388174.1	2	3	0	0	4	9	1	2	1	5	5	2	0
Cluster-59776.0	XP_055388836.1	3	19	1	41	3	1	4	2	0	7	3	4	1
Cluster-59777.0	KAF2350403.1	20	19	21	7	3	2	3	33	21	6	36	9	21
Cluster-59778.0	XP_001844570.1	1	5	1	0	11	0	19	1	5	2	1	4	0
Cluster-59779.0	KAF2345026.1	3	0	0	0	0	1	0	3	3	0	3	2	4
Cluster-59782.0	KAF2352882.1	97	70	65	88	176	142	145	90	139	129	36	50	111
Cluster-59785.0	KAF2367080.1	5	14	11	6	7	3	6	10	17	13	15	2	17
Cluster-59787.0	CAD7246736.1	5	4	0	4	2	0	1	1	0	9	0	0	2
Cluster-59792.0	KAF2355444.1	8	9	5	5	0	4	1	12	12	7	13	5	12
Cluster-59802.0	KAF2362137.1	5	6	9	5	18	0	41	1	32	18	2	1	15
Cluster-59805.0	KAB7496615.1	2	0	0	0	0	2	0	1	5	5	0	2	8
Cluster-59806.0	KAA0202815.1	13	5	2	2	4	5	0	8	21	10	42	17	41
Cluster-59807.1	XP_042230265.1	1	1	4	6	3	13	3	12	16	5	4	11	8
Cluster-59809.0	XP_045122867.1	11	95	9	179	126	7	110	7	3	16	19	3	12
Cluster-59811.0	CAD7429699.1	4	10	0	18	8	1	3	0	2	1	2	0	0
Cluster-59821.0	ATQ62283.1	1	7	0	5	0	1	1	1	0	0	3	0	2
Cluster-59823.0	XP_045621900.1	5	3	2	0	0	0	1	1	7	4	5	0	0
Cluster-59837.0	KAF2356536.1	20	17	10	19	13	20	8	31	33	36	8	43	31
Cluster-59837.0	XP_018011213.1	20	17	10	19	13	20	8	31	33	36	8	43	31
Cluster-59846.0	KAF2367240.1	28	39	9	72	11	10	38	129	62	57	29	15	9
Cluster-59853.0	CAG4940720.1	3	34	0	50	3	5	4	7	0	2	4	4	3
Cluster-59854.0	KAB7494798.1	9	48	6	65	12	3	5	1	1	2	7	12	3
Cluster-59861.0	XP_025018072.1	4	30	1	37	8	7	4	1	4	0	1	1	3
Cluster-59870.0	XP_054277150.1	14	13	14	10	20	30	13	38	21	11	13	3	3
Cluster-59882.0	KMQ89037.1	16	4	5	0	0	4	0	15	9	8	17	8	7
Cluster-59888.0	KAF2365429.1	13	1	7	1	3	0	0	7	10	3	11	9	29
Cluster-59888.0	KDR14964.1	13	1	7	1	3	0	0	7	10	3	11	9	29
Cluster-59890.0	XP_047484715.1	7	16	13	11	26	16	9	18	26	26	23	15	7
Cluster-59894.0	XP_031355722.1	12	4	6	1	0	0	1	11	4	11	9	3	44
Cluster-59899.0	KAF7275387.1	3	0	1	0	0	0	0	2	6	2	5	4	4
Cluster-59902.0	XP_045594764.1	16	87	5	149	25	4	19	0	5	12	7	10	13
Cluster-59909.0	XP_045125680.1	9	16	24	15	82	3	121	15	13	13	16	27	24
Cluster-59911.0	KAA0201553.1	16	4	16	20	30	35	19	35	12	17	6	16	15
Cluster-59912.0	KAF2362182.1	20	41	23	37	46	50	25	25	25	41	23	17	31
Cluster-59919.0	CAH1993417.1	7	2	2	4	11	13	3	10	11	12	8	0	6
Cluster-59921.0	XP_018010335.1	7	4	3	13	3	8	2	6	31	34	10	3	12
Cluster-59928.0	CAH1100687.1	1	0	2	0	3	0	1	1	0	0	2	3	0
Cluster-59929.0	VEN56011.1	19	22	22	26	40	64	24	29	44	18	19	8	13
Cluster-59932.0	KAF4526622.1	4	3	0	0	0	0	0	2	2	0	5	5	6
Cluster-59935.0	CAD7247080.1	1	5	0	2	3	9	2	4	4	4	10	1	1
Cluster-59935.1	CAD7247080.1	8	2	4	3	10	15	6	4	14	1	9	3	3
Cluster-59935.2	KAF4531033.1	1	3	0	0	0	10	1	7	4	4	0	0	0
Cluster-59939.0	XP_027225629.1	3	4	0	0	0	0	0	3	1	0	4	2	1
Cluster-59949.0	TDG38799.1	15	3	10	9	16	14	3	14	16	5	6	8	1
Cluster-59950.0	XP_013793750.1	7	7	5	15	0	0	0	1	0	1	5	11	0
Cluster-59952.1	KAA0202762.1	0	0	0	0	0	0	2	1	0	0	2	0	2
Cluster-59956.0	KAF2362114.1	9	1	3	0	0	0	0	16	3	1	9	2	12
Cluster-59960.0	GIX97907.1	2	0	2	0	0	0	0	4	2	0	3	4	3
Cluster-59964.0	KMQ84781.1	2	0	0	0	0	3	2	3	3	0	1	1	1
Cluster-59964.1	KMQ84781.1	0	0	0	1	0	0	1	0	0	0	0	2	3
Cluster-59965.0	XP_018015789.1	2	4	9	3	6	6	11	8	19	3	2	8	6
Cluster-59971.0	AEE62191.1	8	2	0	11	5	4	0	1	6	0	1	0	0
Cluster-59976.0	XP_034839883.1	14	19	16	22	42	64	28	32	47	30	26	12	6
Cluster-59978.2	GFQ82850.1	7	10	2	10	0	3	0	4	0	3	1	3	0
Cluster-59985.0	KAJ9600244.1	8	8	5	4	1	2	1	9	20	8	6	3	13
Cluster-59991.1	KAH6921567.1	14	27	4	66	5	7	12	0	0	0	1	1	1
Cluster-59994.0	KAI1308707.1	1	1	0	1	5	0	5	0	2	1	0	3	0
Cluster-59996.0	KAF2351021.1	18	20	6	16	26	45	11	20	7	8	22	6	6
Cluster-60001.0	UXI22342.1	1	3	0	1	0	0	2	1	0	0	0	0	2
Cluster-60008.0	VVD00086.1	1	4	0	3	1	2	2	0	0	0	3	0	1
Cluster-60014.0	XP_037029278.1	1	0	0	1	0	3	2	0	0	0	3	4	2
Cluster-60025.0	XP_015794568.1	1	1	2	0	0	0	0	2	0	2	5	1	9
Cluster-60028.0	KAI5723432.1	1	0	0	0	2	0	1	0	1	10	2	0	1
Cluster-60031.0	XP_018018426.1	5	2	0	0	0	0	0	1	3	7	0	2	4
Cluster-60041.0	CAD7629969.1	4	0	0	0	0	0	0	0	3	1	2	0	0
Cluster-60041.1	XP_045121920.1	3	1	0	0	1	0	0	1	4	2	4	0	2
Cluster-60041.2	XP_047488247.1	0	2	2	2	3	0	0	4	7	5	5	1	5
Cluster-60042.0	XP_023324265.1	7	3	6	18	7	25	9	10	10	7	3	5	2
Cluster-60046.0	KAF2368606.1	1	1	0	4	2	3	3	3	3	7	0	2	6
Cluster-60058.0	KAB7500764.1	2	6	0	0	1	2	0	5	5	5	4	0	3
Cluster-60061.0	VEN60009.1	7	1	0	2	0	1	0	0	4	0	1	0	0
Cluster-60069.0	CAI5852871.1	2	0	0	3	0	0	0	1	0	1	1	0	4
Cluster-60070.0	KAA0189180.1	2	3	1	0	3	2	1	5	1	3	5	4	12
Cluster-60072.0	CAG9802982.1	15	72	5	87	25	11	16	4	4	2	12	7	6
Cluster-60085.0	GBM42532.1	1	0	0	0	1	0	0	3	0	3	2	0	0
Cluster-60088.0	KAF2352955.1	4	8	33	1	0	0	1	5	5	4	3	8	5
Cluster-60091.0	CAD7651526.1	2	1	0	0	0	7	0	0	1	0	2	0	0
Cluster-60097.0	KAF2346971.1	4	5	2	1	0	1	0	3	7	0	7	2	16
Cluster-60116.1	AGI03908.1	2	1	0	3	0	2	0	0	1	0	2	0	2
Cluster-60117.0	XP_018025408.1	1	0	1	2	0	0	3	2	1	0	2	0	4
Cluster-60117.1	KFM65402.1	0	2	0	0	3	0	3	1	0	0	0	2	3
Cluster-60128.0	KAF2351110.1	1	4	5	1	8	8	2	2	6	6	2	6	8
Cluster-60128.1	XP_047492497.1	13	7	22	4	24	29	5	8	24	14	1	7	18
Cluster-60139.1	CAG9581622.1	1	2	0	7	2	0	0	3	4	2	2	2	0
Cluster-60141.1	XP_018015312.2	2	0	2	2	0	0	0	1	0	3	1	1	1
Cluster-60148.0	XP_029166592.1	3	3	12	10	7	16	7	10	8	7	8	8	12
Cluster-60150.0	KAF2367248.1	44	59	53	50	56	11	53	82	173	155	23	19	57
Cluster-60152.1	KAF0311567.1	0	0	0	3	0	0	0	0	0	0	0	2	1
Cluster-60156.0	XP_043193671.1	1	0	0	0	3	0	6	3	1	4	0	1	1
Cluster-60157.0	ROT61932.1	4	0	6	0	3	3	0	0	5	2	8	1	2
Cluster-60160.0	KAG7204469.1	5	9	5	3	12	8	6	9	13	8	4	6	4
